site;dominio;ranking;readability
Bing;geeks;Top5;0.9603
Google;code;Top4;0.8874
Yahoo;geeks;Top5;0.9603
Yahoo;javat;Top2;0.9379
Yahoo;geeks;Top1;0.9306
Google;stack;Top4;0.6895
Google;javat;Top1;0.8719
Bing;tuto;Top4;0.2036
Bing;javat;Top2;0.8719
Google;geeks;Top2;0.9306
Yahoo;javat;Top2;0.8719
Bing;geeks;Top1;0.9306
Yahoo;tuto;Top4;0.2036
Bing;tuto;Top1;0.9012
Yahoo;geeks;Top5;0.9384
Google;stack;Top2;0.9306
Yahoo;stack;Top3;0.8402
Bing;tuto;Top3;0.9549
Bing;geeks;Top2;0.7386
Yahoo;geeks;Top4;0.7386
Yahoo;stack;Top4;0.1903
Bing;tuto;Top2;0.2834
Google;code;Top3;0.8356
Yahoo;geeks;Top3;0.9058
Bing;code;Top1;0.9728
Bing;stack;Top4;0.8665
Google;tuto;Top3;0.7960
Bing;geeks;Top3;0.9058
Yahoo;code;Top1;0.9728
Google;geeks;Top4;0.9058
Google;code;Top2;0.9728
Yahoo;stack;Top4;0.8665
Google;stack;Top1;0.7290
Yahoo;stack;Top1;0.6418
Google;stack;Top2;0.9955
Google;stack;Top2;0.8054
Yahoo;stack;Top4;0.7899
Yahoo;stack;Top2;0.6412
Google;stack;Top1;0.6412
Google;stack;Top1;0.9997
Bing;geeks;Top2;0.8229
Bing;stack;Top1;0.9997
Google;geeks;Top4;0.8229
Yahoo;geeks;Top2;0.8229
Yahoo;stack;Top1;0.9997
Yahoo;code;Top4;0.8366
Google;geeks;Top1;0.8351
Google;stack;Top2;0.9032
Bing;geeks;Top2;0.8351
Yahoo;geeks;Top5;0.8642
Yahoo;geeks;Top1;0.8351
Bing;geeks;Top1;0.8351
Bing;stack;Top4;0.5158
Google;geeks;Top3;0.8571
Google;stack;Top4;0.8522
Yahoo;stack;Top3;0.5158
Google;stack;Top5;0.8522
Bing;stack;Top4;0.8522
Google;geeks;Top3;0.8571
Yahoo;geeks;Top1;0.8571
Bing;geeks;Top1;0.8571
Yahoo;stack;Top3;0.8522
Bing;geeks;Top1;0.8571
Google;geeks;Top3;0.8571
Yahoo;geeks;Top1;0.8571
Google;stack;Top4;0.8522
Bing;stack;Top5;0.8522
Google;stack;Top1;0.3203
Yahoo;stack;Top5;0.6172
Yahoo;stack;Top1;0.3203
Yahoo;stack;Top2;0.8351
Yahoo;javat;Top1;0.9991
Yahoo;geeks;Top4;0.9444
Bing;javat;Top2;0.9991
Bing;javat;Top1;0.9991
Google;geeks;Top4;0.9444
Google;javat;Top2;0.9991
Bing;geeks;Top5;0.9444
Bing;stack;Top3;0.9650
Google;stack;Top5;0.9650
Google;geeks;Top2;0.8153
Yahoo;stack;Top3;0.9650
Bing;geeks;Top5;0.8153
Yahoo;geeks;Top5;0.8153
Yahoo;geeks;Top5;0.7580
Bing;tuto;Top5;0.8441
Yahoo;geeks;Top4;0.9273
Google;javat;Top1;0.6028
Yahoo;javat;Top1;0.6028
Yahoo;stack;Top3;0.8950
Bing;geeks;Top4;0.9273
Google;geeks;Top4;0.9273
Bing;tuto;Top1;0.9307
Yahoo;tuto;Top1;0.9307
Yahoo;javat;Top5;0.1152
Bing;javat;Top5;0.1152
Google;javat;Top2;0.1152
Google;stack;Top5;0.6413
Yahoo;tuto;Top4;0.1871
Google;stack;Top2;0.7539
Bing;tuto;Top4;0.1871
Google;tuto;Top4;0.1871
Google;javat;Top1;0.8309
Google;code;Top2;0.7719
Yahoo;stack;Top3;0.9077
Yahoo;code;Top5;0.8806
Bing;stack;Top4;0.8694
Google;stack;Top2;0.9225
Bing;stack;Top4;0.5803
Google;stack;Top4;0.8413
Yahoo;stack;Top4;0.5803
Yahoo;javat;Top5;0.8497
Bing;javat;Top5;0.8497
Yahoo;tuto;Top5;0.7606
Google;stack;Top2;0.8828
Bing;stack;Top3;0.9397
Yahoo;stack;Top4;0.7985
Bing;javat;Top1;0.8010
Google;stack;Top4;0.9393
Google;geeks;Top5;0.8511
Yahoo;code;Top2;0.7795
Google;javat;Top3;0.8893
Yahoo;geeks;Top4;0.7632
Yahoo;stack;Top2;0.7425
Bing;geeks;Top2;0.9228
Google;stack;Top4;0.7425
Yahoo;stack;Top4;0.7202
Bing;tuto;Top2;0.3075
Bing;tuto;Top5;0.1917
Yahoo;stack;Top1;0.4924
Google;stack;Top1;0.4924
Google;javat;Top5;0.8506
Google;geeks;Top3;0.8830
Bing;stack;Top4;0.8670
Google;javat;Top1;0.9287
Yahoo;javat;Top3;0.9287
Yahoo;stack;Top1;0.8312
Yahoo;stack;Top4;0.8670
Google;stack;Top4;0.8250
Bing;javat;Top3;0.9287
Bing;stack;Top1;0.8312
Bing;stack;Top4;0.7339
Bing;stack;Top1;0.8914
Yahoo;stack;Top3;0.9302
Bing;stack;Top2;0.9302
Bing;geeks;Top3;0.8919
Google;stack;Top1;0.8473
Yahoo;stack;Top1;0.8914
Yahoo;geeks;Top2;0.8919
Yahoo;stack;Top4;0.7339
Bing;tuto;Top5;0.8116
Bing;javat;Top5;0.8737
Yahoo;geeks;Top4;0.9491
Bing;geeks;Top1;0.8236
Google;stack;Top3;0.7539
Google;stack;Top2;0.6625
Yahoo;javat;Top5;0.7373
Yahoo;stack;Top4;0.7539
Bing;geeks;Top4;0.8105
Bing;javat;Top2;0.8810
Google;stack;Top1;0.4156
Yahoo;stack;Top2;0.6137
Bing;stack;Top2;0.6137
Yahoo;stack;Top4;0.8476
Google;geeks;Top3;0.8690
Bing;javat;Top5;0.6569
Bing;tuto;Top3;0.6712
Google;javat;Top2;0.8239
Yahoo;code;Top5;0.8411
Google;stack;Top1;0.6437
Bing;stack;Top2;0.6437
Yahoo;stack;Top2;0.6437
Yahoo;geeks;Top5;0.8899
Bing;tuto;Top4;0.8996
Bing;geeks;Top3;0.8899
Google;geeks;Top4;0.8351
Bing;stack;Top1;0.8295
Google;stack;Top2;0.8295
Yahoo;stack;Top1;0.8295
Yahoo;stack;Top1;0.5468
Bing;stack;Top2;0.5468
Google;stack;Top3;0.5468
Google;javat;Top1;0.8515
Yahoo;tuto;Top2;0.7294
Google;stack;Top3;0.6797
Bing;javat;Top2;0.8515
Bing;tuto;Top3;0.7294
Yahoo;javat;Top1;0.8515
Yahoo;javat;Top5;0.9293
Google;stack;Top1;0.7173
Yahoo;code;Top3;0.8276
Yahoo;stack;Top1;0.8509
Google;code;Top3;0.8276
Yahoo;code;Top4;0.8276
Google;stack;Top1;0.8509
Yahoo;code;Top5;0.8276
Google;code;Top2;0.8376
Google;stack;Top1;0.5485
Bing;javat;Top5;0.0066
Yahoo;javat;Top4;0.0066
Yahoo;stack;Top1;0.7327
Yahoo;stack;Top3;0.5591
Yahoo;code;Top5;0.8095
Bing;stack;Top4;0.5591
Google;code;Top2;0.3871
Bing;stack;Top2;0.7327
Bing;stack;Top1;0.5485
Yahoo;javat;Top5;0.7965
Yahoo;stack;Top2;0.9654
Yahoo;tuto;Top4;0.7156
Google;stack;Top1;0.9654
Yahoo;stack;Top4;0.6482
Google;stack;Top5;0.6482
Yahoo;stack;Top1;0.5987
Yahoo;javat;Top4;0.9197
Bing;javat;Top3;0.9197
Google;stack;Top1;0.5439
Google;code;Top4;0.5610
Bing;stack;Top1;0.5987
Google;tuto;Top1;0.8705
Yahoo;stack;Top1;0.8506
Yahoo;tuto;Top5;0.6143
Bing;javat;Top2;0.6729
Yahoo;tuto;Top2;0.8705
Google;stack;Top3;0.6387
Yahoo;stack;Top1;0.6387
Yahoo;stack;Top1;0.7731
Google;stack;Top5;0.6440
Bing;geeks;Top5;0.8693
Yahoo;stack;Top3;0.4303
Yahoo;code;Top5;0.8559
Google;stack;Top2;0.9159
Yahoo;tuto;Top1;0.5108
Google;stack;Top1;0.7841
Bing;code;Top2;0.7467
Yahoo;stack;Top1;0.8877
Yahoo;code;Top2;0.7467
Bing;stack;Top1;0.8877
Google;stack;Top1;0.8877
Google;code;Top2;0.7467
Yahoo;javat;Top5;0.8716
Yahoo;stack;Top2;0.6473
Yahoo;code;Top3;0.4533
Yahoo;code;Top1;0.8412
Google;stack;Top1;0.9423
Yahoo;code;Top4;0.8343
Google;code;Top3;0.6696
Google;code;Top2;0.8343
Google;geeks;Top4;0.8693
Google;javat;Top1;0.8572
Yahoo;stack;Top2;0.7835
Yahoo;tuto;Top4;0.5108
Bing;stack;Top1;0.8436
Bing;geeks;Top3;0.9340
Google;code;Top2;0.8634
Yahoo;javat;Top5;0.8323
Yahoo;stack;Top4;0.5658
Bing;stack;Top5;0.3132
Bing;stack;Top4;0.5658
Yahoo;stack;Top5;0.3132
Bing;stack;Top4;0.6917
Bing;geeks;Top2;0.9150
Google;stack;Top4;0.8302
Yahoo;stack;Top2;0.8302
Yahoo;stack;Top3;0.8942
Yahoo;geeks;Top1;0.8943
Google;javat;Top1;0.0687
Yahoo;javat;Top4;0.0687
Bing;stack;Top3;0.8917
Bing;tuto;Top1;0.8096
Google;geeks;Top2;0.8943
Google;stack;Top4;0.8433
Yahoo;tuto;Top4;0.5712
Google;stack;Top4;0.7955
Google;geeks;Top1;0.8936
Bing;stack;Top3;0.9499
Yahoo;stack;Top2;0.9499
Bing;tuto;Top5;0.5712
Bing;stack;Top1;0.8869
Google;stack;Top1;0.8102
Yahoo;stack;Top1;0.8869
Bing;stack;Top1;0.2921
Yahoo;stack;Top4;0.9582
Google;stack;Top4;0.6754
Yahoo;tuto;Top1;0.7310
Yahoo;javat;Top4;0.7432
Bing;geeks;Top5;0.8806
Yahoo;stack;Top3;0.5545
Yahoo;geeks;Top4;0.8565
Google;javat;Top1;0.7432
Bing;geeks;Top3;0.8424
Google;geeks;Top2;0.8424
Yahoo;javat;Top1;0.7432
Yahoo;stack;Top5;0.4631
Bing;stack;Top1;0.5732
Google;stack;Top1;0.5732
Yahoo;stack;Top1;0.5732
Bing;stack;Top4;0.4778
Google;stack;Top3;0.8433
Bing;geeks;Top2;0.9469
Bing;stack;Top3;0.8433
Google;geeks;Top1;0.8943
Yahoo;javat;Top5;0.0687
Bing;geeks;Top1;0.8943
Google;javat;Top4;0.0687
Yahoo;geeks;Top1;0.8943
Google;geeks;Top2;0.8324
Bing;geeks;Top1;0.7493
Yahoo;geeks;Top4;0.8324
Bing;geeks;Top2;0.8007
Google;geeks;Top3;0.7493
Bing;geeks;Top2;0.8806
Yahoo;tuto;Top1;0.4819
Google;javat;Top4;0.0687
Google;geeks;Top1;0.8943
Google;stack;Top2;0.8433
Yahoo;geeks;Top3;0.8943
Bing;geeks;Top3;0.9228
Yahoo;stack;Top2;0.4881
Yahoo;geeks;Top1;0.8943
Google;geeks;Top2;0.8943
Google;geeks;Top2;0.8324
Google;geeks;Top3;0.7493
Bing;geeks;Top1;0.7493
Bing;tuto;Top5;0.1457
Google;geeks;Top2;0.9399
Yahoo;stack;Top2;0.4310
Bing;stack;Top3;0.4310
Bing;stack;Top5;0.9502
Google;stack;Top5;0.7430
Yahoo;stack;Top4;0.6815
Bing;stack;Top4;0.6815
Yahoo;stack;Top5;0.9502
Bing;stack;Top1;0.2198
Yahoo;stack;Top1;0.2198
Bing;stack;Top2;0.7945
Yahoo;stack;Top5;0.9157
Bing;stack;Top4;0.6815
Yahoo;stack;Top4;0.6815
Yahoo;stack;Top2;0.7488
Bing;stack;Top5;0.9157
Bing;javat;Top1;0.8513
Google;javat;Top1;0.8513
Yahoo;javat;Top4;0.8513
Google;geeks;Top2;0.8396
Yahoo;code;Top1;0.4853
Bing;code;Top2;0.4853
Bing;tuto;Top5;0.8376
Yahoo;stack;Top2;0.6782
Google;stack;Top1;0.8619
Yahoo;tuto;Top4;0.8376
Bing;geeks;Top2;0.7102
Yahoo;geeks;Top1;0.7102
Bing;stack;Top3;0.6782
Google;code;Top3;0.9321
Google;code;Top4;0.7385
Bing;stack;Top1;0.8128
Google;stack;Top4;0.6330
Yahoo;stack;Top5;0.4474
Bing;stack;Top2;0.4978
Yahoo;stack;Top1;0.6553
Yahoo;geeks;Top4;0.8364
Yahoo;stack;Top1;0.6855
Google;stack;Top3;0.6855
Google;stack;Top4;0.6855
Yahoo;geeks;Top1;0.5847
Google;geeks;Top5;0.5847
Bing;geeks;Top2;0.5847
Google;javat;Top2;0.3843
Yahoo;geeks;Top2;0.1163
Yahoo;tuto;Top5;0.5237
Yahoo;tuto;Top3;0.8375
Yahoo;stack;Top1;0.7717
Yahoo;code;Top5;0.8100
Google;stack;Top1;0.7717
Bing;javat;Top1;0.9160
Bing;stack;Top3;0.6278
Bing;code;Top2;0.5264
Yahoo;stack;Top3;0.6278
Yahoo;code;Top2;0.5264
Yahoo;stack;Top1;0.9200
Yahoo;tuto;Top3;0.7301
Google;tuto;Top3;0.7301
Bing;tuto;Top5;0.8668
Yahoo;stack;Top1;0.7103
Yahoo;tuto;Top4;0.8835
Google;stack;Top3;0.6441
Yahoo;stack;Top3;0.7990
Google;stack;Top3;0.6441
Yahoo;tuto;Top4;0.8835
Bing;stack;Top4;0.7990
Yahoo;stack;Top1;0.7103
Bing;stack;Top1;0.7103
Yahoo;stack;Top1;0.8505
Yahoo;stack;Top5;0.5447
Google;stack;Top2;0.7135
Google;javat;Top5;0.9079
Google;tuto;Top3;0.7158
Google;stack;Top1;0.6163
Yahoo;stack;Top4;0.8489
Bing;tuto;Top5;0.5956
Yahoo;tuto;Top5;0.5956
Google;stack;Top2;0.6181
Google;tuto;Top4;0.0004
Bing;stack;Top4;0.6799
Yahoo;stack;Top2;0.6799
Google;tuto;Top5;0.5956
Yahoo;tuto;Top1;0.5956
Google;stack;Top1;0.6181
Bing;stack;Top1;0.6181
Bing;stack;Top5;0.7841
Google;code;Top3;0.6748
Google;tuto;Top2;0.0004
Yahoo;stack;Top2;0.6181
Yahoo;stack;Top1;0.6658
Bing;stack;Top3;0.1742
Yahoo;javat;Top4;0.5526
Bing;javat;Top5;0.5526
Yahoo;stack;Top3;0.1742
Bing;stack;Top4;0.8931
Bing;stack;Top1;0.6658
Yahoo;stack;Top5;0.8931
Bing;javat;Top1;0.9955
Bing;stack;Top5;0.6917
Yahoo;javat;Top4;0.9955
Yahoo;stack;Top5;0.7717
Bing;geeks;Top1;0.8766
Google;javat;Top4;0.5122
Google;geeks;Top1;0.8093
Yahoo;geeks;Top1;0.8766
Bing;stack;Top5;0.7717
Google;stack;Top2;0.3647
Bing;stack;Top3;0.8867
Yahoo;stack;Top2;0.8867
Bing;stack;Top3;0.7275
Google;stack;Top1;0.3745
Yahoo;stack;Top1;0.3513
Bing;stack;Top1;0.6275
Yahoo;javat;Top5;0.4894
Google;javat;Top1;0.4894
Yahoo;javat;Top1;0.6298
Google;javat;Top2;0.6298
Bing;stack;Top5;0.8471
Google;stack;Top5;0.8787
Bing;stack;Top2;0.7425
Yahoo;javat;Top1;0.7771
Bing;javat;Top3;0.7771
Google;javat;Top2;0.9776
Google;javat;Top1;0.9646
Yahoo;javat;Top3;0.9646
Bing;javat;Top4;0.9646
Yahoo;javat;Top2;0.7290
Bing;javat;Top2;0.7290
Google;javat;Top1;0.8677
Yahoo;javat;Top2;0.8677
Bing;tuto;Top4;0.8532
Yahoo;code;Top5;0.0083
Yahoo;code;Top3;0.8992
Google;stack;Top1;0.8743
Yahoo;stack;Top4;0.9386
Google;stack;Top2;0.9386
Bing;javat;Top2;0.9458
Bing;geeks;Top5;0.6996
Google;javat;Top5;0.7348
Google;geeks;Top1;0.7703
Google;geeks;Top2;0.7749
Yahoo;geeks;Top5;0.6996
Yahoo;geeks;Top4;0.7703
Bing;geeks;Top4;0.7703
Google;stack;Top3;0.8443
Bing;stack;Top2;0.9128
Bing;javat;Top1;0.8947
Bing;javat;Top4;0.9345
Yahoo;stack;Top4;0.8443
Google;javat;Top2;0.8947
Yahoo;stack;Top2;0.7537
Bing;stack;Top3;0.7537
Yahoo;tuto;Top4;0.3986
Google;javat;Top5;0.9724
Bing;tuto;Top5;0.3986
Google;stack;Top4;0.7537
Bing;geeks;Top2;0.9338
Yahoo;geeks;Top3;0.9338
Google;geeks;Top2;0.9338
Google;stack;Top4;0.6096
Yahoo;javat;Top2;0.8937
Bing;javat;Top1;0.8937
Google;javat;Top1;0.8937
Bing;stack;Top1;0.8292
Google;stack;Top2;0.2266
Bing;stack;Top2;0.2266
Yahoo;stack;Top1;0.2266
Google;stack;Top3;0.7298
Bing;javat;Top1;0.6168
Google;javat;Top2;0.6168
Google;stack;Top3;0.6417
Yahoo;javat;Top1;0.6168
Bing;geeks;Top3;0.9549
Bing;code;Top5;0.6657
Google;geeks;Top1;0.9549
Google;javat;Top2;0.6930
Google;stack;Top4;0.4906
Yahoo;geeks;Top2;0.9549
Yahoo;javat;Top3;0.6930
Yahoo;code;Top4;0.6657
Bing;javat;Top4;0.6930
Yahoo;geeks;Top2;0.8209
Bing;stack;Top5;0.8229
Bing;geeks;Top3;0.8209
Google;geeks;Top1;0.8209
Bing;tuto;Top1;0.3169
Yahoo;tuto;Top1;0.3169
Yahoo;stack;Top4;0.8229
Google;geeks;Top1;0.7580
Bing;stack;Top2;0.9927
Yahoo;geeks;Top4;0.7896
Google;javat;Top5;0.5434
Yahoo;geeks;Top1;0.7580
Google;stack;Top2;0.6102
Yahoo;javat;Top1;0.6028
Google;geeks;Top3;0.7580
Bing;geeks;Top4;0.8928
Yahoo;stack;Top3;0.8545
Yahoo;geeks;Top1;0.7632
Bing;stack;Top4;0.8606
Bing;stack;Top5;0.9070
Yahoo;javat;Top2;0.8893
Bing;geeks;Top2;0.9272
Google;geeks;Top4;0.8511
Google;javat;Top1;0.8893
Google;stack;Top4;0.3312
Google;code;Top3;0.5588
Yahoo;geeks;Top2;0.4461
Yahoo;stack;Top3;0.1083
Google;geeks;Top5;0.6781
Bing;stack;Top5;0.7655
Google;stack;Top1;0.7917
Yahoo;stack;Top4;0.7655
Bing;geeks;Top5;0.8148
Yahoo;geeks;Top5;0.7490
Google;geeks;Top5;0.8148
Yahoo;geeks;Top5;0.7679
Bing;stack;Top3;0.4490
Google;stack;Top4;0.6376
Yahoo;stack;Top2;0.6376
Yahoo;javat;Top1;0.5762
Bing;geeks;Top1;0.7164
Yahoo;stack;Top1;0.6376
Google;stack;Top2;0.6376
Yahoo;geeks;Top5;0.7679
Google;geeks;Top1;0.9015
Google;code;Top3;0.8348
Yahoo;geeks;Top4;0.9400
Google;stack;Top4;0.8348
Bing;tuto;Top1;0.6992
Yahoo;tuto;Top1;0.6992
Google;code;Top4;0.8276
Bing;stack;Top1;0.5774
Google;code;Top3;0.8283
Yahoo;geeks;Top5;0.7457
Google;stack;Top2;0.8722
Yahoo;stack;Top1;0.5774
Yahoo;javat;Top2;0.7231
Google;stack;Top1;0.7829
Yahoo;stack;Top3;0.7731
Google;javat;Top2;0.7231
Yahoo;geeks;Top4;0.8806
Bing;javat;Top4;0.6838
Yahoo;geeks;Top1;0.8618
Bing;geeks;Top2;0.8919
Bing;javat;Top3;0.8120
Yahoo;javat;Top4;0.8120
Yahoo;geeks;Top3;0.8919
Bing;geeks;Top1;0.8618
Yahoo;javat;Top2;0.6838
Google;geeks;Top3;0.8618
Google;javat;Top1;0.8120
Yahoo;stack;Top2;0.0504
Yahoo;stack;Top1;0.6930
Bing;stack;Top1;0.6930
Yahoo;code;Top4;0.8472
Yahoo;stack;Top2;0.8703
Bing;stack;Top2;0.8703
Bing;code;Top5;0.8472
Google;stack;Top1;0.8865
Bing;javat;Top1;0.8374
Yahoo;javat;Top1;0.8374
Bing;stack;Top4;0.6750
Google;javat;Top2;0.8374
Google;geeks;Top4;0.7424
Yahoo;stack;Top4;0.6750
Bing;javat;Top2;0.8374
Yahoo;javat;Top1;0.8374
Google;geeks;Top5;0.8689
Google;geeks;Top4;0.7424
Google;javat;Top2;0.8374
Yahoo;stack;Top1;0.9465
Google;stack;Top5;0.9465
Google;stack;Top3;0.9071
Google;geeks;Top2;0.7749
Bing;code;Top5;0.8634
Yahoo;code;Top5;0.8634
Google;javat;Top5;0.7739
Yahoo;geeks;Top2;0.9147
Google;geeks;Top1;0.9147
Bing;geeks;Top2;0.9147
Yahoo;stack;Top1;0.8458
Yahoo;stack;Top4;0.3287
Bing;stack;Top1;0.8458
Google;stack;Top1;0.8458
Google;geeks;Top1;0.8974
Bing;geeks;Top1;0.8974
Yahoo;stack;Top4;0.8626
Google;tuto;Top3;0.5281
Yahoo;geeks;Top1;0.8974
Google;stack;Top1;0.5392
Bing;stack;Top1;0.5392
Yahoo;stack;Top1;0.5392
Yahoo;geeks;Top5;0.9526
Bing;stack;Top1;0.7621
Google;stack;Top1;0.7884
Yahoo;stack;Top1;0.7621
Bing;tuto;Top4;0.9549
Yahoo;tuto;Top4;0.9549
Bing;code;Top3;0.9266
Bing;geeks;Top2;0.9549
Google;stack;Top4;0.7955
Google;geeks;Top1;0.8936
Yahoo;code;Top4;0.8276
Yahoo;stack;Top3;0.7928
Bing;stack;Top3;0.7928
Google;stack;Top2;0.1974
Google;stack;Top1;0.6880
Google;geeks;Top4;0.9339
Google;javat;Top2;0.9845
Bing;geeks;Top3;0.9339
Yahoo;geeks;Top1;0.9339
Google;geeks;Top3;0.8351
Yahoo;tuto;Top2;0.5535
Google;stack;Top4;0.9032
Bing;stack;Top1;0.6986
Bing;geeks;Top3;0.9524
Yahoo;geeks;Top2;0.9524
Yahoo;stack;Top1;0.6986
Bing;javat;Top1;0.7797
Bing;tuto;Top3;0.3875
Yahoo;tuto;Top2;0.3875
Google;stack;Top4;0.6683
Google;javat;Top1;0.7797
Bing;javat;Top2;0.7797
Yahoo;javat;Top1;0.7797
Bing;geeks;Top3;0.8063
Yahoo;stack;Top5;0.9893
Yahoo;stack;Top1;0.8438
Yahoo;tuto;Top2;0.8597
Yahoo;geeks;Top3;0.8063
Google;stack;Top2;0.7035
Bing;tuto;Top2;0.8597
Bing;stack;Top5;0.9893
Bing;stack;Top1;0.8438
Bing;stack;Top4;0.8409
Yahoo;stack;Top2;0.8409
Yahoo;geeks;Top3;0.9457
Google;stack;Top2;0.9720
Bing;geeks;Top3;0.9457
Yahoo;code;Top5;0.8941
Bing;stack;Top4;0.8672
Yahoo;stack;Top4;0.9223
Yahoo;stack;Top2;0.9991
Bing;stack;Top2;0.9991
Bing;code;Top5;0.8941
Yahoo;stack;Top2;0.8095
Bing;stack;Top1;0.9633
Yahoo;stack;Top1;0.7784
Bing;stack;Top2;0.6089
Google;stack;Top1;0.8594
Yahoo;javat;Top1;0.9629
Bing;javat;Top3;0.9629
Yahoo;geeks;Top4;0.9500
Bing;geeks;Top2;0.9500
Bing;stack;Top5;0.6702
Yahoo;stack;Top4;0.1269
Google;stack;Top1;0.5876
Bing;stack;Top2;0.2202
Yahoo;stack;Top5;0.0831
Yahoo;stack;Top3;0.4413
Yahoo;stack;Top1;0.4139
Google;javat;Top1;0.6159
Bing;tuto;Top3;0.6757
Yahoo;tuto;Top4;0.6757
Bing;stack;Top5;0.5628
Yahoo;stack;Top4;0.5628
Yahoo;tuto;Top2;0.6757
Bing;tuto;Top2;0.6757
Bing;stack;Top4;0.7960
Yahoo;stack;Top2;0.4413
Google;stack;Top4;0.4413
Yahoo;tuto;Top1;0.8712
Bing;tuto;Top2;0.8712
Google;geeks;Top1;0.9265
Yahoo;geeks;Top1;0.9297
Google;stack;Top5;0.6074
Yahoo;geeks;Top4;0.9465
Bing;geeks;Top1;0.9297
Google;geeks;Top2;0.9297
Google;geeks;Top3;0.9465
Yahoo;javat;Top3;0.8965
Bing;javat;Top3;0.8965
Bing;geeks;Top4;0.9465
Google;stack;Top1;0.3958
Google;stack;Top2;0.8984
Yahoo;stack;Top1;0.8984
Bing;stack;Top2;0.7464
Yahoo;geeks;Top5;0.8785
Bing;stack;Top1;0.3958
Google;stack;Top1;0.5182
Yahoo;stack;Top1;0.5182
Bing;stack;Top1;0.5182
Yahoo;stack;Top3;0.7362
Bing;stack;Top3;0.6099
Bing;stack;Top5;0.7362
Yahoo;stack;Top4;0.6099
Yahoo;stack;Top4;0.8162
Google;geeks;Top3;0.7580
Google;geeks;Top4;0.9273
Yahoo;javat;Top3;0.6854
Yahoo;geeks;Top1;0.7942
Yahoo;geeks;Top5;0.9273
Bing;stack;Top2;0.5919
Google;javat;Top2;0.9997
Google;javat;Top1;0.6028
Yahoo;stack;Top3;0.8752
Google;stack;Top1;0.8752
Bing;stack;Top4;0.8752
Google;code;Top5;0.0076
Google;stack;Top2;0.8332
Bing;stack;Top4;0.4151
Google;stack;Top3;0.4151
Yahoo;stack;Top3;0.4151
Yahoo;stack;Top4;0.8659
Google;geeks;Top1;0.7337
Yahoo;geeks;Top3;0.7337
Yahoo;code;Top5;0.8060
Bing;geeks;Top1;0.8204
Google;stack;Top5;0.8659
Google;code;Top4;0.6282
Bing;stack;Top5;0.5019
Bing;stack;Top2;0.8988
Yahoo;stack;Top2;0.6613
Bing;stack;Top1;0.8637
Bing;stack;Top4;0.1008
Google;stack;Top1;0.8637
Yahoo;stack;Top1;0.8637
Yahoo;stack;Top4;0.1008
Yahoo;javat;Top5;0.9197
Bing;geeks;Top2;0.9344
Yahoo;stack;Top3;0.8346
Google;stack;Top1;0.7216
Yahoo;stack;Top4;0.0013
Bing;javat;Top3;0.8821
Yahoo;stack;Top2;0.7460
Google;javat;Top3;0.8821
Bing;stack;Top4;0.0013
Google;stack;Top1;0.7674
Bing;stack;Top2;0.7460
Google;geeks;Top5;0.8716
Bing;geeks;Top5;0.9012
Google;tuto;Top2;0.7324
Bing;stack;Top2;0.7857
Google;stack;Top2;0.7062
Bing;stack;Top1;0.9008
Yahoo;code;Top3;0.9003
Yahoo;stack;Top4;0.8548
Yahoo;stack;Top1;0.5415
Yahoo;tuto;Top2;0.2259
Bing;stack;Top3;0.5097
Yahoo;stack;Top1;0.6218
Bing;stack;Top2;0.5465
Yahoo;stack;Top2;0.5465
Google;stack;Top2;0.5465
Bing;stack;Top1;0.9469
Google;stack;Top1;0.9469
Yahoo;stack;Top3;0.5465
Bing;stack;Top3;0.5465
Bing;stack;Top1;0.5465
Yahoo;stack;Top2;0.5465
Yahoo;javat;Top1;0.6471
Yahoo;stack;Top1;0.6818
Yahoo;stack;Top2;0.8952
Google;stack;Top3;0.6912
Yahoo;stack;Top5;0.9260
Bing;javat;Top4;0.8323
Google;geeks;Top2;0.9802
Google;geeks;Top1;0.9802
Bing;stack;Top1;0.8208
Yahoo;stack;Top1;0.8208
Yahoo;geeks;Top2;0.9333
Google;javat;Top2;0.8676
Google;geeks;Top1;0.9333
Bing;geeks;Top4;0.8899
Yahoo;javat;Top3;0.8676
Google;geeks;Top4;0.8037
Yahoo;geeks;Top3;0.7943
Bing;geeks;Top2;0.7943
Google;geeks;Top3;0.7943
Yahoo;stack;Top4;0.7397
Google;stack;Top2;0.4989
Yahoo;stack;Top2;0.9175
Bing;stack;Top3;0.9175
Google;stack;Top2;1.0000
Yahoo;stack;Top1;0.8065
Bing;stack;Top1;0.8065
Google;stack;Top1;0.8065
Google;stack;Top2;0.4166
Bing;stack;Top2;0.7893
Google;geeks;Top1;0.8813
Bing;geeks;Top1;0.8813
Yahoo;stack;Top4;0.7893
Google;stack;Top4;0.8588
Yahoo;geeks;Top1;0.8813
Bing;geeks;Top3;0.8945
Google;geeks;Top1;0.8830
Google;geeks;Top2;0.8945
Google;javat;Top3;0.8506
Yahoo;geeks;Top5;0.8945
Yahoo;geeks;Top2;0.8088
Bing;geeks;Top2;0.9505
Google;geeks;Top2;0.8088
Google;stack;Top4;0.6396
Bing;code;Top3;0.0835
Google;tuto;Top3;0.7030
Yahoo;tuto;Top4;0.7714
Yahoo;geeks;Top1;0.2093
Yahoo;code;Top2;0.0835
Bing;geeks;Top2;0.2093
Yahoo;tuto;Top3;0.7030
Bing;tuto;Top5;0.7030
